imdb_id,bechdel_title,bechdel_submitter_id,bechdel_submitted_date,bechdel_dubious,bechdel_rating,bechdel_year,bechdel_site_id,bechdel_visible
2024519,"Broken Circle Breakdown, The",7029,2013-04-24 21:02:22,1,3,2012,4085,1
2024544,12 Years a Slave,9099,2014-01-03 02:49:11,0,3,2013,5033,1
2025667,Smiley,5894,2012-10-14 22:47:38,0,3,2012,3590,1
2025690,"Finest Hours, The",14150,2016-10-31 15:35:11,0,3,2016,7230,1
2027140,L'ecume des jours,7560,2013-06-30 18:25:09,0,3,2013,4294,1
2027231,Perfect Sisters,14985,2017-06-17 20:25:42,0,3,2014,7692,1
2034031,Laggies,11019,2014-10-11 04:54:49,0,3,2014,5831,1
2034139,"Last Exorcism Part II, The",7136,2013-05-12 18:04:48,0,3,2013,4132,1
2034761,Journey to the Christmas Star,12892,2015-12-15 03:57:04,0,3,2012,6608,1
2034800,"Great Wall, The",14573,2017-02-22 18:53:58,0,0,2016,7470,1
2035630,Starlet,7246,2013-05-25 07:08:47,0,3,2012,4165,1
2040560,"Pact, The",5868,2012-10-05 20:52:41,0,3,2012,3575,1
2042432,11 Flowers,5571,2012-07-23 08:07:43,1,3,2011,3441,1
2042568,Inside Llewyn Davis,8739,2013-11-11 22:56:17,0,1,2013,4814,1
2042583,La jaula de oro,13219,2016-02-18 00:15:31,0,0,2013,6734,1
2043879,Found Memories (Historias que so existem quando lembradas),5497,2012-07-10 08:01:15,0,3,2011,3412,1
2043900,Last Call at the Oasis,8867,2013-11-29 21:16:54,0,3,2011,4889,1
2046090,Fin,8813,2013-11-20 23:01:06,0,3,2012,4861,1
2051879,Europa Report,7665,2013-07-10 01:18:13,0,3,2013,4324,1
2053463,Side Effects,6623,2013-02-20 01:52:19,0,3,2013,3913,1
2054790,Michael Kohlhaas,8202,2013-09-11 08:29:42,0,1,2013,4553,1
2057392,Eye in the Sky,13431,2016-04-18 00:48:07,0,3,2015,6836,1
2058107,"Railway Man, The",9188,2014-01-12 00:17:24,0,0,2013,5062,1
2058673,Point Break,12963,2015-12-26 05:46:06,0,0,2015,6632,1
2059255,No,6562,2013-02-10 10:36:54,0,1,2012,3889,1
2061712,Interview with a Hitman,7801,2013-07-22 18:13:02,0,1,2012,4384,1
2062969,L'enfant d'en haut,12778,2015-11-09 23:22:32,0,2,2012,6538,1
2063781,Smashed,6028,2012-11-03 19:21:11,0,3,2012,3653,1
2066133,"Wine of Summer, The",8506,2013-10-20 04:42:35,0,3,2013,4715,1
2070776,Populaire,6910,2013-04-06 18:02:47,0,3,2012,4033,1
2076220,Holy Motors,5693,2012-08-21 04:45:33,0,1,2012,3488,1
2076850,Flukt,8908,2013-12-04 06:48:30,0,3,2012,4913,1
2077851,Sleepwalk With Me,5763,2012-09-07 05:34:23,0,2,2012,3521,1
2080374,Steve Jobs,12684,2015-10-23 15:12:50,0,3,2015,6506,1
2081178,Bad Parents,9604,2014-03-07 21:41:05,0,3,2012,5250,1
2081194,Hansel and Gretel Get Baked,7811,2013-07-23 18:29:36,0,3,2013,4387,1
2082197,Barfi!,6070,2012-11-14 03:03:15,0,2,2012,3669,1
2083355,"Best Man Holiday, The",9548,2014-02-28 17:55:10,0,3,2013,5215,1
2084093,Ashley,11009,2014-10-09 00:27:24,0,3,2013,5822,1
2084970,"Imitation Game, The",11255,2014-11-24 01:00:36,0,2,2014,5941,1
2084989,Upstream Color,13139,2016-01-28 19:43:11,0,0,2013,6693,1
2085957,Kill for Me,10982,2014-10-05 23:57:03,0,3,2013,5809,1
2088003,Big Game,12712,2015-10-26 13:26:08,0,0,2014,6513,1
2088714,Call Me Kuchu,8612,2013-11-04 03:21:27,0,3,2012,4776,1
2091256,Captain Underpants: The First Epic Movie,15000,2017-06-21 13:53:44,0,1,2017,7700,1
2091935,Mr. Right,14551,2017-02-18 02:31:31,0,2,2016,7461,1
2093109,Escape Fire: The Fight to Rescue American Healthcare,10867,2014-09-20 16:45:30,0,3,2012,5768,1
2093270,"Returned, The",11635,2015-02-16 01:57:44,0,3,2013,6110,1
2093990,El Niño,11781,2015-03-21 03:06:09,0,1,2014,6158,1
2093991,Elvis & Nixon,13776,2016-07-28 22:19:52,0,2,2016,7005,1
2094064,Much Ado About Nothing,7500,2013-06-27 02:23:18,1,3,2012,4273,1
2094155,Dead Man's Burden,8038,2013-08-16 17:13:42,0,0,2012,4478,1
2094762,And Now a Word from Our Sponsor,7293,2013-06-01 00:30:27,0,3,2013,4189,1
2094766,Assassin's Creed,14351,2016-12-24 05:02:26,0,1,2016,7351,1
2094877,Haute Cuisine,8291,2013-09-18 16:35:15,0,3,2013,4603,1
2095649,Grace of Monaco,10249,2014-05-30 14:07:59,0,3,2014,5515,1
2096673,Inside Out,12092,2015-05-20 04:14:38,0,3,2015,6255,1
2097307,Hit and Run,7849,2013-07-26 23:24:04,0,3,2012,4404,1
2097331,Family Fang,13544,2016-05-17 18:14:07,0,3,2015,6889,1
2098627,Attack of the 50ft Cheerleader,6180,2012-12-07 00:02:32,0,3,2012,3726,1
2098628,Augustine,7586,2013-07-03 15:41:47,0,3,2012,4303,1
2101341,Dead Man Down,6771,2013-03-12 17:16:12,1,3,2013,3978,1
2101441,Spring Breakers,6533,2013-02-06 16:47:59,0,3,2012,3874,1
2101473,"Physician, The",9069,2013-12-30 02:07:45,0,1,2013,5011,1
2103254,Tammy,10471,2014-07-01 04:05:55,0,3,2014,5608,1
2103267,Perfect Mothers,8728,2013-11-11 11:16:49,0,3,2013,4808,1
2103281,Dawn of the Planet of the Apes,10507,2014-07-09 17:51:36,0,1,2014,5624,1
2105044,V/H/S,6656,2013-02-24 17:42:57,1,1,2012,3933,1
2106361,Into the Storm,10644,2014-08-05 23:43:40,0,3,2014,5679,1
2106476,Jagten,7021,2013-04-23 19:52:00,0,2,2012,4081,1
2106529,Lust for Love,12735,2015-10-30 22:12:18,0,3,2014,6524,1
2106550,Mobius,7909,2013-07-31 14:24:57,1,3,2013,4426,1
2106739,Gayby,5866,2012-10-05 06:34:00,0,3,2012,3574,1
2107648,Ahi va el diablo,9196,2014-01-12 15:24:41,1,3,2012,5066,1
2107835,"Skinny, The",5029,2012-04-11 16:09:25,0,3,2012,3178,1
2108546,Jackie,10006,2014-04-26 13:57:57,0,3,2012,5420,1
2109127,Eaters,14647,2017-03-10 15:42:28,0,1,2015,7503,1
2109184,Paranormal Activity 4,8014,2013-08-12 18:07:37,0,3,2012,4468,1
2109248,Transformers: Age of Extinction,10457,2014-06-28 09:51:42,0,3,2014,5598,1
2112096,Absolutely Fabulous: The Movie,13724,2016-07-14 12:18:55,0,3,2016,6978,1
2112131,Dabangg 2,6282,2012-12-27 10:17:33,0,1,2012,3778,1
2113681,"100-Year-Old Man Who Climbed Out the Window and Disappeared, The",9641,2014-03-11 19:50:04,0,1,2013,5272,1
2115295,Ginger and Rosa,6124,2012-11-26 08:52:40,0,3,2012,3690,1
2118624,"Final Girls, The",12652,2015-10-13 08:23:29,0,3,2015,6489,1
2119383,As High as the Sky,10565,2014-07-22 03:31:28,0,3,2012,5645,1
2119532,Hacksaw Ridge,14239,2016-11-22 03:30:10,0,1,2016,7281,1
2120120,Pixels,12370,2015-07-23 18:47:25,0,1,2015,6367,1
2123146,Angry Video Game Nerd: The Movie,12446,2015-08-11 19:38:36,1,3,2014,6400,1
2125435,Beasts of the Southern Wild,5489,2012-07-09 03:54:38,1,3,2012,3407,1
2126355,San Andreas,12147,2015-05-30 03:55:15,0,3,2015,6281,1
2131532,Hidden,12902,2015-12-16 19:12:19,0,3,2015,6613,1
2132285,"Bling Ring, The",7562,2013-06-30 23:24:18,0,3,2013,4296,1
2132415,Overcome,9399,2014-02-08 03:10:38,0,2,2008,5148,1
2139843,Electrick Children,12406,2015-07-29 18:33:47,1,3,2012,6378,1
2140037,Jane Got a Gun,13093,2016-01-19 23:21:31,0,0,2016,6670,1
2140203,Okami kodomo no ame to yuki,8564,2013-10-27 22:56:32,0,3,2012,4744,1
2140371,Saving Face,4745,2012-02-13 05:38:36,0,3,2011,3045,1
2140373,Saving Mr. Banks,9000,2013-12-20 08:50:12,0,3,2013,4965,1
2140379,Self/less,12512,2015-08-29 22:29:27,0,1,2015,6424,1
2140479,"Accountant, The",14122,2016-10-17 21:28:23,1,2,2016,7212,1
2140577,"Pretty One, The",10316,2014-06-06 21:44:38,0,3,2013,5542,1
2140619,Two Night Stand,10980,2014-10-05 23:01:55,0,3,2014,5807,1
2141751,God Help the Girl,10834,2014-09-17 00:05:11,0,3,2014,5753,1
2142955,Stars Above,6621,2013-02-19 21:29:42,0,3,2012,3912,1
2147319,Heruta sukeruta,13347,2016-03-26 08:46:08,0,3,2012,6803,1
2147550,Das Leben ist nichts fur Feiglinge,6979,2013-04-17 16:09:05,0,3,2012,4068,1
2147728,I Used to Be Darker,8563,2013-10-27 18:57:16,0,3,2013,4743,1
2150139,A 2nd Chance,12888,2015-12-14 02:50:02,0,3,2011,6606,1
2150332,Renoir,7708,2013-07-13 19:57:23,0,3,2012,4348,1
2151543,Arachnoquake,5807,2012-09-23 21:25:58,0,3,2012,3540,1
2153963,Tabu,6308,2012-12-31 20:18:30,0,3,2012,3793,1
2165859,In Fear,10781,2014-09-07 20:20:34,0,0,2013,5732,1
2166616,Wrong Cops,10608,2014-07-31 13:05:13,0,1,2013,5670,1
2167266,Tracks,10504,2014-07-08 19:33:44,0,3,2013,5622,1
2168910,Cocktail,6195,2012-12-09 10:47:19,0,3,2012,3735,1
2169322,Finding Mr. Right,10076,2014-05-05 02:23:21,1,1,2013,5448,1
2170299,Bad Words,10111,2014-05-10 19:12:00,0,2,2013,5460,1
2170593,St. Vincent,11430,2015-01-02 23:05:32,0,3,2014,6010,1
2172584,Maps to the Stars,10858,2014-09-19 22:39:33,0,3,2014,5764,1
2172934,3 Days to Kill,9512,2014-02-22 16:51:14,0,3,2014,5192,1
2175927,American Warships,9407,2014-02-09 00:56:14,0,3,2012,5152,1
2177683,Reservoir Hill,9460,2014-02-16 05:48:08,0,3,2009,5173,1
2177771,"Monuments Men, The",9387,2014-02-07 03:21:18,0,0,2014,5144,1
2178941,Barbara,5337,2012-06-11 09:34:50,0,3,2012,3338,1
2179116,"Kings of Summer, The",10406,2014-06-19 02:05:31,0,2,2013,5576,1
2179121,Le prenom,7043,2013-04-25 13:28:22,1,3,2012,4096,1
2179136,American Sniper,11649,2015-02-18 21:53:38,0,1,2014,6118,1
2180411,Into the Woods,11407,2014-12-24 18:26:36,0,3,2014,6000,1
2181931,English Vinglish,6332,2013-01-05 14:06:27,0,3,2012,3806,1
2184339,"Purge, The",7363,2013-06-09 22:28:42,1,3,2013,4225,1
2185503,Snackbar,5016,2012-04-08 07:46:00,0,1,2012,3171,1
2187115,Pozitia copilului,7222,2013-05-22 09:09:59,0,3,2013,4155,1
2188560,Nazotoki wa Dinner no Ato de (The After-Dinner Mysteries),8027,2013-08-15 07:59:56,0,2,2013,4473,1
2189240,Cybergeddon,10479,2014-07-03 00:14:20,0,3,2012,5612,1
2190367,Neighboring Sounds,11827,2015-04-01 13:22:32,0,3,2012,6181,1
2191671,Elementary,7328,2013-06-05 14:16:58,0,3,2012,4208,1
2191701,Grown Ups 2,7887,2013-07-30 00:44:39,0,2,2013,4419,1
2193185,Rewind,12840,2015-12-03 17:08:45,0,1,2013,6570,1
2193215,"Counselor, The",8556,2013-10-26 23:27:57,0,3,2013,4740,1
2194499,About Time,8491,2013-10-17 20:41:51,0,3,2013,4707,1
2195548,Prince Avalanche,8056,2013-08-18 23:24:01,0,0,2013,4488,1
2199436,Sadilishteto,13872,2016-08-24 21:37:13,0,1,2014,7066,1
2199543,Praia do Futuro,10164,2014-05-18 20:20:30,0,1,2014,5488,1
2199571,Run All Night,12188,2015-06-07 15:06:45,1,1,2015,6299,1
2201221,Some Girl(s),9326,2014-01-28 22:46:13,0,1,2013,5114,1
2201251,"Hot Flashes, The",7980,2013-08-08 15:56:28,0,3,2013,4455,1
2201548,A Teacher,14989,2017-06-18 23:10:47,0,3,2013,7694,1
2202750,Golden Winter,11556,2015-01-27 02:43:29,0,1,2012,6073,1
2202928,Down River,11383,2014-12-17 23:38:41,0,3,2013,5989,1
2203939,"Other Woman, The",10017,2014-04-28 14:47:52,1,3,2014,5423,1
2204379,"Devil's Carnival, The",11829,2015-04-01 18:54:42,0,1,2012,6183,1
2205697,Stuck in Love,11558,2015-01-27 02:47:34,0,3,2012,6075,1
2207050,Bicycling with Molière,11717,2015-03-08 09:10:57,0,2,2013,6138,1
2208216,Aurora,13154,2016-01-31 12:45:25,0,1,2012,6701,1
2209418,Before Midnight,7498,2013-06-27 00:56:43,0,3,2013,4272,1
2209764,Transcendence,9968,2014-04-20 02:00:18,0,1,2014,5405,1
2210769,"Liza, the fox fairy",11842,2015-04-05 14:23:01,0,3,2015,6190,1
2212008,"Bag Man, The",10312,2014-06-06 18:45:35,0,1,2014,5540,1
2215395,Paulette,8785,2013-11-16 20:09:33,0,3,2012,4843,1
2216240,Kapringen,9066,2013-12-29 23:14:28,0,1,2012,5008,1
2217458,Flores Raras,11016,2014-10-10 18:13:26,0,3,2013,5829,1
2217859,Louder Than Bombs,13868,2016-08-23 20:25:25,0,1,2015,7062,1
2218003,Closed Circuit,8277,2013-09-16 16:21:13,0,2,2013,4594,1
2220408,Vai que da Certo,7118,2013-05-09 21:44:03,1,1,2013,4126,1
2223990,Draft Day,10068,2014-05-04 13:02:50,0,2,2014,5442,1
2224026,Home,11748,2015-03-14 19:50:24,0,3,2015,6148,1
2224073,Best Friends Forever,9415,2014-02-10 02:10:59,0,3,2013,5156,1
2224455,Superman vs. The Elite,5461,2012-07-02 18:50:02,0,2,2012,3392,1
2226417,Insidious: Chapter 2,8844,2013-11-26 02:51:39,0,2,2013,4879,1
2226519,Plush,12126,2015-05-25 09:49:02,0,3,2013,6272,1
2229499,Don Jon,8241,2013-09-13 16:56:28,1,3,2013,4568,1
2230358,Curse of Chucky,11955,2015-05-07 03:24:46,0,3,2013,6232,1
2231489,Saint Seiya: Legend of Sanctuary,10827,2014-09-15 20:06:42,0,2,2014,5749,1
2234003,Calvary,10501,2014-07-08 13:33:03,0,2,2014,5620,1
2234155,"Internship, The",7342,2013-06-06 22:49:07,0,1,2013,4213,1
2234222,Orphan Black,9108,2014-01-04 02:19:55,0,3,2013,5037,1
2234261,"Love Punch, The",10835,2014-09-17 07:43:03,0,3,2013,5754,1
2235108,Dear White People,11207,2014-11-13 00:05:16,0,3,2014,5918,1
2235902,Geography Club,10533,2014-07-14 03:22:20,0,3,2013,5637,1
2238050,White Bird in a Blizzard,11461,2015-01-07 10:34:06,0,3,2014,6025,1
2241351,Money Monster,13631,2016-06-13 00:13:35,0,3,2016,6929,1
2243389,I'm So Excited,7588,2013-07-03 22:23:22,0,2,2013,4305,1
2243621,Snow Queen,9624,2014-03-09 19:04:01,0,3,2012,5264,1
2243973,Hannibal,7294,2013-06-01 01:04:36,0,3,2012,4190,1
2244901,I Give it a Year,9634,2014-03-11 03:43:24,0,3,2013,5268,1
2245003,Miss You Already,13164,2016-02-01 19:15:26,0,3,2015,6706,1
2245084,Big Hero 6,11178,2014-11-07 23:47:37,1,3,2014,5906,1
2245195,"History of Future Folk, The",9152,2014-01-08 06:47:29,0,2,2012,5054,1
2247432,Go for Sisters,8576,2013-10-29 18:21:18,0,3,2013,4751,1
2247476,When the Game Stands Tall,10721,2014-08-20 19:45:05,0,1,2014,5709,1
2249628,Violine,14023,2016-09-26 21:39:41,0,0,2012,7148,1
2250234,Dragon Lore: Curse of the Shadow,7312,2013-06-02 23:38:19,1,1,2013,4203,1
2251281,Dark Was the Night,12811,2015-11-22 03:18:13,0,1,2014,6552,1
2254131,Shelter,7276,2013-05-29 14:50:56,0,3,2012,4177,1
2255372,"Sisters Plotz, The",7460,2013-06-22 22:32:30,0,3,2013,4261,1
2258281,Beyond the Hills,6640,2013-02-22 09:09:10,0,3,2012,3924,1
2258337,Eega,6343,2013-01-06 17:50:11,0,2,2012,3809,1
2258345,Fading Gigolo,10037,2014-05-02 01:53:55,0,2,2013,5428,1
2258858,Wadjda,7587,2013-07-03 20:22:21,0,3,2013,4304,1
2261287,Ballerina,14275,2016-12-02 08:38:58,0,3,2016,7310,1
2261331,Black Sea,12510,2015-08-28 18:46:40,0,0,2014,6423,1
2262161,Sunset Song,13622,2016-06-10 20:28:53,0,3,2015,6928,1
2262227,"Book of Life, The",11065,2014-10-19 18:42:45,0,3,2014,5850,1
2262345,Long Way North,14547,2017-02-18 01:58:07,0,1,2015,7458,1
2263944,Dragon Ball Z: Battle of Gods,9699,2014-03-17 19:12:25,1,3,2013,5292,1
2265398,Drinking Buddies,8342,2013-09-24 00:49:26,1,3,2013,4624,1
2265534,"Lifeguard, The",9752,2014-03-25 05:09:18,0,3,2013,5322,1
2267968,Kung Fu Panda 3,13355,2016-03-29 11:43:08,0,3,2016,6808,1
2267998,Gone Girl,10961,2014-10-04 05:48:26,0,3,2014,5801,1
2268016,Magic Mike XXL,12393,2015-07-27 18:43:20,0,3,2015,6372,1
2273657,True Story,11923,2015-04-29 19:11:52,0,1,2015,6223,1
2274604,Eat with Me,13475,2016-04-30 10:44:44,0,3,2014,6864,1
2275949,Silence,13209,2016-02-15 11:01:17,0,1,2012,6729,1
2275990,Bletchley Circle,9660,2014-03-13 16:07:52,0,3,2012,5279,1
2277860,Finding Dory,13637,2016-06-15 01:26:07,0,3,2016,6932,1
2278388,"Grand Budapest Hotel, The",9577,2014-03-04 11:40:01,0,1,2014,5229,1
2278871,Blue Is the Warmest Color,8488,2013-10-17 14:47:18,0,3,2013,4704,1
2279339,Love the Coopers,12873,2015-12-12 03:05:45,0,3,2015,6595,1
2279373,"SpongeBob Movie: Sponge Out of Water, The",11607,2015-02-08 20:21:07,0,2,2015,6105,1
2279864,Clear History,8064,2013-08-19 20:51:39,1,2,2013,4492,1
2281159,Contracted,9951,2014-04-15 19:00:48,0,3,2013,5400,1
2281587,Muppets Most Wanted,10153,2014-05-17 06:35:44,0,1,2014,5482,1
2284766,Mary and Martha,7590,2013-07-04 00:30:20,0,3,2013,4306,1
2285752,Tears of Steel,9599,2014-03-07 13:38:03,0,0,2012,5247,1
2287655,Bitchkram,6922,2013-04-09 13:53:28,0,3,2012,4037,1
2287715,Ego,6497,2013-01-29 10:17:50,0,2,2013,3861,1
2287861,Lies I Told My Little Sister,9817,2014-04-03 00:53:16,0,3,2014,5353,1
2288044,300 Worte Deutsch,10719,2014-08-19 12:26:58,0,3,2013,5707,1
2289538,Elle s'en va,9884,2014-04-09 15:45:07,0,3,2013,5376,1
2289920,Justice Is Mind,10301,2014-06-05 09:24:04,0,3,2013,5537,1
2293276,"Making of a Lady, The",12249,2015-06-18 21:01:19,0,3,2012,6323,1
2293640,Minions,12293,2015-06-30 16:50:06,0,3,2015,6338,1
2294076,Girls Und Panzer,10678,2014-08-11 18:22:39,0,3,2012,5690,1
2294189,"Fall, The",8035,2013-08-16 07:51:22,0,3,2013,4477,1
2294449,22 Jump St,10598,2014-07-31 00:09:30,0,2,2014,5663,1
2294629,Frozen,8810,2013-11-20 15:52:07,0,3,2013,4858,1
2294677,In a World...,8025,2013-08-14 21:25:16,0,3,2013,4472,1
2296697,Concussion,8782,2013-11-16 14:55:24,0,3,2013,4840,1
2298416,Suzanne,9082,2014-01-01 15:29:06,0,3,2013,5020,1
2298820,La cinquieme saison,6861,2013-03-26 09:25:39,0,3,2012,4016,1
2302755,Olympus Has Fallen,6871,2013-03-31 06:21:54,0,1,2013,4021,1
2303110,Jurassic Attack,6595,2013-02-17 12:41:20,0,2,2013,3900,1
2304426,"Selfish Giant, The",13548,2016-05-18 15:47:34,0,1,2013,6892,1
2304517,Bikini Spring Break,7697,2013-07-12 22:11:21,0,3,2012,4342,1
2304771,Mandela: Long Walk to Freedom,9085,2014-01-01 15:44:18,0,1,2013,5023,1
2304933,"5th Wave, The",13114,2016-01-25 07:04:18,0,2,2016,6680,1
2305051,Wild,11336,2014-12-08 22:30:56,0,3,2014,5971,1
2306299,Vikings,14640,2017-03-10 08:08:34,0,3,2013,7500,1
2309021,We Are What We Are,8976,2013-12-14 18:40:23,0,3,2013,4948,1
2309295,Hemlock Grove,8187,2013-09-08 14:56:45,0,3,2013,4548,1
2310332,"Hobbit: The Battle of the Five Armies, The",11392,2014-12-20 10:06:04,0,1,2014,5994,1
2312390,"Gamers: Hands of Fate, The",8106,2013-08-26 04:54:28,0,3,2013,4508,1
2312718,Homefront,10543,2014-07-15 03:27:41,0,2,2013,5640,1
2312890,Afternoon Delight,8332,2013-09-22 19:46:32,0,3,2013,4619,1
2313197,"Batman: The Dark Knight Returns, part 1",6402,2013-01-15 03:38:47,0,3,2012,3835,1
2315200,"Les garcons et Guillaume, a table!",9084,2014-01-01 15:37:40,0,1,2013,5022,1
2316204,Alien: Covenant,14846,2017-05-16 09:59:02,1,2,2017,7607,1
2316411,Enemy,13256,2016-02-29 17:42:36,0,1,2013,6753,1
2316801,La belle et la bete,14784,2017-04-15 23:03:59,0,3,2014,7575,1
2317225,"Machine, The",10923,2014-09-28 16:18:34,1,3,2013,5787,1
2318360,Morgana,9492,2014-02-19 20:48:30,0,3,2012,5186,1
2318625,Out in the Dark,14897,2017-05-21 17:37:01,0,0,2012,7656,1
2319580,"Grand Seduction, The",10439,2014-06-23 23:22:19,0,1,2013,5589,1
2321187,Zaion: I Wish You Were Here,6272,2012-12-26 07:22:04,0,3,2001,3771,1
2321502,Uncanny,13138,2016-01-28 19:39:29,0,0,2015,6692,1
2321549,"Babadook, The",11434,2015-01-03 12:18:47,0,3,2014,6011,1
2322441,Fifty Shades of Grey,11640,2015-02-16 18:37:15,0,3,2015,6113,1
2322603,Strike Witches - The Movie,6507,2013-01-30 22:40:26,0,3,2012,3864,1
2325989,Teen Beach Movie,13015,2016-01-02 17:45:58,0,3,2013,6647,1
2326087,Girl Vs. Monster,6607,2013-02-18 20:17:38,0,3,2012,3904,1
2326554,A Girl Walks Home Alone at Night,11481,2015-01-11 00:02:36,0,3,2014,6036,1
2328503,Ko-ri-a,13832,2016-08-13 07:57:27,0,3,2012,7043,1
2328549,Dark Touch,9729,2014-03-22 16:29:30,0,3,2013,5311,1
2328749,Steel Magnolias,9284,2014-01-23 02:58:18,0,3,2012,5098,1
2330312,Bratz: Fashion Pixiez,7625,2013-07-07 00:05:20,0,3,2007,4313,1
2330546,Les Reines du Ring (English: Wrestling Queens),8825,2013-11-23 17:46:25,0,3,2013,4866,1
2331143,"Soshite chichi ni naru (Like Father, Like Son)",9509,2014-02-22 08:30:06,0,3,2013,5190,1
2332579,Crystal Fairy & the Magical Cactus and 2012,8929,2013-12-07 00:45:10,0,3,2013,4924,1
2333784,"Expendables 3, The",10717,2014-08-18 04:13:09,0,0,2014,5705,1
2333804,"Zero Theorem, The",10569,2014-07-23 11:57:13,0,0,2013,5647,1
2334649,Fruitvale Station,7933,2013-08-03 22:02:16,1,3,2013,4436,1
2334733,Madame Bovary,12507,2015-08-27 14:08:04,0,2,2015,6422,1
2334871,Snatched,14950,2017-06-06 14:38:59,0,3,2017,7676,1
2334873,Blue Jasmine,7932,2013-08-03 21:52:47,0,3,2013,4435,1
2334879,White House Down,7596,2013-07-04 21:21:55,0,2,2013,4309,1
2334896,"Dirties, The",12819,2015-11-24 17:34:55,0,3,2013,6559,1
2336960,Inch'Allah,8402,2013-10-01 22:04:56,0,3,2012,4654,1
2338864,Finsterworld,8404,2013-10-02 15:29:24,0,1,2013,4656,1
2339741,"Woman in Black 2: Angel of Death, The",12372,2015-07-23 20:36:40,0,3,2014,6368,1
2340650,East Side Sushi,12660,2015-10-14 15:51:09,0,3,2014,6491,1
2343371,Amiche da morire,7795,2013-07-21 16:26:49,0,3,2013,4379,1
2345567,Haunter,9472,2014-02-17 05:21:14,0,3,2013,5180,1
2345737,"Rover, The",10353,2014-06-10 18:01:41,0,0,2014,5559,1
2345759,"Mummy, The",14962,2017-06-08 16:55:20,0,2,2017,7681,1
2346744,Cigarette Ki Tarah,6213,2012-12-12 08:27:17,1,3,2012,3744,1
2347569,Frances Ha,7177,2013-05-18 08:53:19,0,3,2012,4136,1
2349460,Grace Unplugged,9637,2014-03-11 16:31:23,1,3,2013,5269,1
2350496,"Lunchbox, The",8807,2013-11-20 09:34:55,0,3,2013,4857,1
2351098,A Picture of You,13206,2016-02-15 04:15:24,0,3,2013,6727,1
2352488,Interior. Leather Bar.,10170,2014-05-19 16:04:54,0,1,2013,5491,1
2354196,Croczilla,9014,2013-12-22 20:40:14,0,0,2012,4974,1
2355495,Barefoot,9981,2014-04-21 12:13:23,0,3,2014,5409,1
2355540,Cutie and the Boxer,9451,2014-02-15 01:30:15,0,0,2013,5169,1
2357263,Pasadena,6986,2013-04-18 16:29:16,0,3,2013,4072,1
2357291,Rio 2,9787,2014-03-31 00:15:34,0,3,2014,5340,1
2357547,Jessica Jones,12812,2015-11-23 01:55:26,0,3,2015,6553,1
2358891,La grande bellezza,12488,2015-08-21 16:39:46,0,3,2013,6415,1
2359024,Blue Ruin,10578,2014-07-25 06:18:56,0,3,2013,5653,1
2361317,Live by Night,14793,2017-04-20 15:03:50,0,1,2016,7583,1
2361509,"Intern, The",13007,2015-12-30 13:13:21,1,3,2015,6643,1
2364841,Runner Runner,8400,2013-10-01 12:31:04,0,0,2013,4653,1
2364949,Touchy Feely,10232,2014-05-28 17:57:51,0,3,2013,5507,1
2364975,Vi ar bast!,8383,2013-09-29 20:40:56,0,3,2013,4647,1
2366450,Stories We Tell,8156,2013-09-01 08:40:26,0,3,2012,4536,1
2368749,Despues de Lucia,13236,2016-02-23 23:43:15,0,3,2012,6742,1
2369135,Need for Speed,10685,2014-08-12 20:19:00,0,1,2014,5693,1
2369396,Bounty Killer,9283,2014-01-22 17:12:49,1,3,2013,5097,1
2370034,Tango libre,7358,2013-06-09 10:21:34,0,0,2012,4223,1
2370248,Short Term 12,8286,2013-09-17 23:23:13,0,3,2013,4598,1
2375574,A Field in England,8312,2013-09-21 21:37:49,0,0,2013,4608,1
2377396,I Belong,6704,2013-03-03 19:10:43,0,3,2012,3948,1
2378281,Instructions Not Included,8399,2013-10-01 07:40:55,1,3,2013,4652,1
2379082,Monster Pies,14005,2016-09-24 16:03:03,0,2,2013,7137,1
2379713,Spectre,12726,2015-10-28 10:50:27,0,1,2015,6519,1
2380331,Words and Pictures,10124,2014-05-12 23:28:50,0,3,2013,5464,1
2381111,Brooklyn,12807,2015-11-19 01:51:46,0,3,2015,6549,1
2381249,Mission: Impossible - Rogue Nation,12424,2015-08-04 04:13:27,0,0,2015,6389,1
2381941,Focus,12067,2015-05-19 14:32:57,0,1,2015,6254,1
2381991,"Huntsman: Winter's War, The",13334,2016-03-26 06:00:26,0,3,2016,6790,1
2382009,Nymphomaniac: Volume 2,9336,2014-02-01 10:38:59,0,3,2013,5121,1
2382396,Joe,9942,2014-04-14 13:28:21,1,2,2014,5396,1
2386278,Haunt,11039,2014-10-15 07:32:38,0,3,2013,5841,1
2387222,All I Want Is Everything,5974,2012-10-25 14:16:12,0,3,2012,3627,1
2387413,Captain Battle: Legacy War,8034,2013-08-15 21:26:29,1,3,2013,4476,1
2387433,Dark Skies,7999,2013-08-10 19:30:44,0,2,2013,4462,1
2388715,Oculus,9995,2014-04-23 14:29:48,0,3,2014,5416,1
2388759,Love & Air Sex,9378,2014-02-06 09:41:35,0,3,2013,5140,1
2388821,Zipi y Zape y el club de la canica,9573,2014-03-03 21:00:18,0,0,2013,5225,1
2389182,Cheap Thrills,14467,2017-01-31 09:49:38,0,1,2013,7424,1
2390237,Cuban Fury,11939,2015-05-03 08:39:40,0,1,2014,6230,1
2390361,Enough Said,8622,2013-11-05 19:02:16,0,3,2013,4781,1
